Date,Open,High,Low,Close,Adj Close,Volume
1/3/2020,241,241,238,238.5,205.889923,9284478
1/6/2020,237.5,238.300003,235,235.100006,202.954803,7636617
1/7/2020,236.050003,237.899994,234.600006,235.350006,203.170624,8416741
1/8/2020,234,235.800003,233.25,234.199997,202.177856,7043211
1/9/2020,235.600006,236.600006,235.050003,235.800003,203.559067,9452653
1/10/2020,237.600006,238.75,236.800003,238,205.458282,9973746
1/13/2020,238.5,240.5,238.25,239.25,206.537369,12243639
1/14/2020,240.25,243.800003,238.300003,243.25,209.990448,11843444
1/15/2020,242.550003,243,241.100006,242.399994,209.256668,5476729
1/16/2020,242.5,243.899994,240.100006,240.75,207.832275,9369668
1/17/2020,240.75,242.100006,239.399994,239.949997,207.141663,7392403
1/20/2020,240.050003,243.25,240.050003,241.899994,208.825012,8020816
1/21/2020,241.449997,241.449997,238,238.449997,205.846756,9571070
1/22/2020,239.600006,239.600006,237.100006,238.050003,205.501434,7654918
1/23/2020,238.100006,238.75,236.899994,237.899994,205.371948,6120434
1/24/2020,237.399994,239.100006,237,238.149994,205.587769,6801874
1/27/2020,237,237.399994,234.300003,234.600006,202.523163,6837613
1/28/2020,234.75,235.899994,230.5,230.75,199.19957,14582907
1/29/2020,231.5,237.649994,231.149994,236.649994,204.292862,20469708
1/30/2020,236.949997,237,233,234.050003,202.04837,10394149
1/31/2020,235.75,238.399994,234.050003,235.149994,202.997955,18455880
2/3/2020,215,216.899994,205,207.600006,179.214859,79764370
2/4/2020,210.800003,217.600006,209.149994,215.649994,186.164185,35767812
2/5/2020,216.300003,217.5,211.5,216.449997,186.854797,21253607
2/6/2020,218,219.899994,211.800003,213.550003,184.351318,27388582
2/7/2020,213.800003,215.699997,212.75,213.399994,184.221817,17133407
2/10/2020,214,214.050003,210.050003,210.550003,181.761536,9617387
2/11/2020,216.5,216.949997,211.800003,212.600006,183.531219,29803784
2/12/2020,213.399994,214.800003,211.800003,213.050003,183.919708,9928416
2/13/2020,213.050003,213.449997,211.199997,211.899994,182.926926,9153131
2/14/2020,212.25,212.899994,206.800003,207.699997,179.301193,13731692
2/17/2020,208,208.649994,204,204.800003,176.797699,15561953
2/18/2020,204.550003,204.600006,200.5,203.850006,175.977615,20934864
2/19/2020,205.25,207.149994,203.850006,206.699997,178.437927,9054560
2/20/2020,207,208.550003,205.449997,207.449997,179.085373,15592846
2/24/2020,207,207.449997,201.800003,203,175.24382,16594046
2/25/2020,203.800003,205.399994,201.5,201.800003,174.207886,15313516
2/26/2020,200.649994,201.949997,196.300003,198.600006,171.445435,17869240
2/27/2020,198.399994,199.149994,195.899994,197.550003,170.539001,17271066
2/28/2020,195,199.899994,192.050003,197.550003,170.539001,32628444
3/2/2020,199.5,203.449997,193.649994,195.300003,168.596634,18560049
3/3/2020,197,197.449997,192.550003,193.850006,167.34491,17947416
3/4/2020,194.949997,195.550003,186.550003,187.5,161.863129,27664076
3/5/2020,187.550003,191.199997,186.550003,188.050003,162.337936,20025924
3/6/2020,184.850006,184.850006,179.75,181.75,156.899338,26764504
3/9/2020,179,179,174.5,177.199997,152.971466,21794299
3/11/2020,174,176.75,172.350006,175.649994,151.633392,27956087
3/12/2020,169,169.149994,150.550003,155.800003,134.497467,52039692
3/13/2020,150,164,134.600006,162.25,140.065567,61590681
3/16/2020,158,158.100006,145.25,147.25,127.116524,33254907
3/17/2020,148,155.800003,146.050003,149.149994,128.756729,47657482
3/18/2020,152.100006,154.649994,147.350006,150.699997,130.094803,50243331
3/19/2020,150.699997,163.550003,144.75,161.850006,139.720245,89748454
3/20/2020,165.100006,176.5,165.100006,175.5,151.503906,61996400
